model,organelle,dataset,dataset_label,crop_id,coverage,voxel_nm,source_image,dice,iou,precision,recall,f1,accuracy,specificity,tp,fp,fn,tn,gt_area,pred_area,eval_area,gt_frac,cldice,boundary_f1,status,infer_s,inst_n_pred,inst_n_gt,inst_precision@0.5,inst_recall@0.5,inst_f1@0.5,inst_ap@0.5,inst_precision@0.75,inst_recall@0.75,inst_f1@0.75,inst_ap@0.75,inst_pq,inst_sq,inst_rq,target_nm,model_type,force_scale
nucleonet_scaled,nucleus,zenodo_3675220_platynereis,Platynereis,nucleus_00142,sparse,80,nuclei.zip:train_data_nuclei_06,0.901802,0.821166,0.931468,0.873968,0.901802,0.999894,0.999964,8155,600,1176,16767285,9331,8755,105750,0.088236,0.799964,0.711676,ok,0.123,5,6,0.8,0.666667,0.727273,0.571429,0.6,0.5,0.545455,0.375,0.610733,0.839759,0.727273,20.0,,
nucleonet_scaled,nucleus,zenodo_3675220_platynereis,Platynereis,nucleus_00143,sparse,80,nuclei.zip:train_data_nuclei_06,0.895971,0.811546,0.936654,0.858675,0.895971,0.999901,0.999971,7127,482,1173,16768434,8300,7609,99050,0.083796,0.887507,0.755536,ok,0.239,8,5,0.375,0.6,0.461538,0.3,0.25,0.4,0.307692,0.181818,0.372021,0.806045,0.461538,20.0,,
nucleonet_scaled,nucleus,zenodo_3675220_platynereis,Platynereis,nucleus_00144,sparse,80,nuclei.zip:train_data_nuclei_06,0.849266,0.738022,0.931697,0.780236,0.849266,0.999874,0.999974,5961,437,1679,16769139,7640,6398,99814,0.076542,0.73794,0.622086,ok,0.033,4,7,0.75,0.428571,0.545455,0.375,0.5,0.285714,0.363636,0.222222,0.45562,0.835304,0.545455,20.0,,
nucleonet_scaled,nucleus,zenodo_3675220_platynereis,Platynereis,nucleus_00145,sparse,80,nuclei.zip:train_data_nuclei_06,0.928917,0.867268,0.954457,0.904707,0.928917,0.999928,0.999978,7880,376,830,16768130,8710,8256,104880,0.083047,0.907586,0.870182,ok,0.073,6,7,1.0,0.857143,0.923077,0.857143,0.833333,0.714286,0.769231,0.625,0.800129,0.866806,0.923077,20.0,,
nucleonet_scaled,nucleus,zenodo_3675220_platynereis,Platynereis,nucleus_00146,sparse,80,nuclei.zip:train_data_nuclei_06,0.866248,0.764055,0.966068,0.785125,0.866248,0.999856,0.999984,7801,274,2135,16767006,9936,8075,107625,0.092321,0.840491,0.721051,ok,0.088,5,7,0.8,0.571429,0.666667,0.5,0.8,0.571429,0.666667,0.5,0.576845,0.865268,0.666667,20.0,,
nucleonet_scaled,nucleus,zenodo_3675220_platynereis,Platynereis,nucleus_00147,sparse,80,nuclei.zip:train_data_nuclei_06,0.905766,0.827762,0.968238,0.850867,0.905766,0.999895,0.999983,8444,277,1480,16767015,9924,8721,107250,0.092531,0.864499,0.757504,ok,0.14,5,7,1.0,0.714286,0.833333,0.714286,1.0,0.714286,0.833333,0.714286,0.714301,0.857161,0.833333,20.0,,
nucleonet_scaled,nucleus,zenodo_3675220_platynereis,Platynereis,nucleus_00148,sparse,80,nuclei.zip:train_data_nuclei_06,0.920365,0.852477,0.967033,0.877993,0.920365,0.999905,0.999981,9240,315,1284,16766377,10524,9555,106506,0.098811,0.886311,0.825113,ok,0.257,6,7,0.833333,0.714286,0.769231,0.625,0.833333,0.714286,0.769231,0.625,0.690719,0.897934,0.769231,20.0,,
nucleonet_scaled,nucleus,zenodo_3675220_platynereis,Platynereis,nucleus_00149,sparse,80,nuclei.zip:train_data_nuclei_06,0.922703,0.856499,0.939957,0.906072,0.922703,0.999892,0.999959,10833,692,1123,16764568,11956,11525,107310,0.111416,0.922794,0.779206,ok,0.035,8,7,0.875,1.0,0.933333,0.875,0.625,0.714286,0.666667,0.5,0.731825,0.784098,0.933333,20.0,,
nucleonet_scaled,nucleus,zenodo_3675220_platynereis,Platynereis,nucleus_00150,sparse,80,nuclei.zip:train_data_nuclei_07,0.871666,0.772525,0.899671,0.845352,0.871666,0.999674,0.999876,18580,2072,3399,16753165,21979,20652,140625,0.156295,0.854333,0.75897,ok,0.44,20,21,0.8,0.761905,0.780488,0.64,0.65,0.619048,0.634146,0.464286,0.655095,0.839341,0.780488,20.0,,
nucleonet_scaled,nucleus,zenodo_3675220_platynereis,Platynereis,nucleus_00151,sparse,80,nuclei.zip:train_data_nuclei_07,0.901888,0.821308,0.936802,0.869483,0.901888,0.999786,0.999933,16528,1115,2481,16757092,19009,17643,140625,0.135175,0.883038,0.812961,ok,0.111,15,22,0.933333,0.636364,0.756757,0.608696,0.8,0.545455,0.648649,0.48,0.663699,0.877031,0.756757,20.0,,
nucleonet_scaled,nucleus,zenodo_3675220_platynereis,Platynereis,nucleus_00152,sparse,80,nuclei.zip:train_data_nuclei_07,0.896002,0.811597,0.956602,0.842622,0.896002,0.999786,0.999958,15452,701,2886,16758177,18338,16153,140625,0.130404,0.849917,0.780072,ok,0.252,13,19,1.0,0.684211,0.8125,0.684211,0.923077,0.631579,0.75,0.6,0.703312,0.865615,0.8125,20.0,,
nucleonet_scaled,nucleus,zenodo_3675220_platynereis,Platynereis,nucleus_00153,sparse,80,nuclei.zip:train_data_nuclei_07,0.917424,0.847446,0.941276,0.894751,0.917424,0.999827,0.99994,16093,1004,1893,16758226,17986,17097,140625,0.1279,0.902563,0.80372,ok,0.066,15,19,0.8,0.631579,0.705882,0.545455,0.666667,0.526316,0.588235,0.416667,0.5874,0.83215,0.705882,20.0,,
nucleonet_scaled,nucleus,zenodo_3675220_platynereis,Platynereis,nucleus_00154,sparse,80,nuclei.zip:train_data_nuclei_07,0.937652,0.882622,0.953521,0.922302,0.937652,0.999867,0.999951,16761,817,1412,16758226,18173,17578,140625,0.12923,0.939454,0.863614,ok,0.078,15,17,0.866667,0.764706,0.8125,0.684211,0.733333,0.647059,0.6875,0.52381,0.697737,0.858754,0.8125,20.0,,
nucleonet_scaled,nucleus,zenodo_3675220_platynereis,Platynereis,nucleus_00155,sparse,80,nuclei.zip:train_data_nuclei_07,0.890318,0.802319,0.937268,0.847848,0.890318,0.999804,0.999947,13357,894,2397,16760568,15754,14251,140625,0.112028,0.818315,0.774875,ok,0.14,11,14,0.818182,0.642857,0.72,0.5625,0.727273,0.571429,0.64,0.470588,0.627905,0.872091,0.72,20.0,,
nucleonet_scaled,nucleus,zenodo_3675220_platynereis,Platynereis,nucleus_00156,sparse,80,nuclei.zip:train_data_nuclei_07,0.866589,0.764584,0.942379,0.802082,0.866589,0.999789,0.999958,11481,702,2833,16762200,14314,12183,140625,0.101788,0.790995,0.698621,ok,0.114,10,14,0.7,0.5,0.583333,0.411765,0.6,0.428571,0.5,0.333333,0.500807,0.858527,0.583333,20.0,,
nucleonet_scaled,nucleus,zenodo_3675220_platynereis,Platynereis,nucleus_00157,sparse,80,nuclei.zip:train_data_nuclei_07,0.924494,0.85959,0.956106,0.894905,0.924494,0.999867,0.999962,13701,629,1609,16761277,15310,14330,140250,0.109162,0.863863,0.81144,ok,0.109,9,12,1.0,0.75,0.857143,0.75,0.777778,0.583333,0.666667,0.5,0.715249,0.834457,0.857143,20.0,,
nucleonet_scaled,nucleus,zenodo_3675220_platynereis,Platynereis,nucleus_00158,sparse,80,nuclei.zip:train_data_nuclei_07,0.946847,0.89906,0.973608,0.921518,0.946847,0.999906,0.999977,14055,381,1197,16761583,15252,14436,121125,0.12592,0.923545,0.881822,ok,0.103,10,11,0.9,0.818182,0.857143,0.75,0.7,0.636364,0.666667,0.5,0.733264,0.855475,0.857143,20.0,,
nucleonet_scaled,nucleus,zenodo_3675220_platynereis,Platynereis,nucleus_00159,sparse,80,nuclei.zip:train_data_nuclei_07,0.876666,0.780415,0.966721,0.80196,0.876666,0.999812,0.999977,11213,386,2769,16762848,13982,11599,121125,0.115434,0.854772,0.833592,ok,0.045,9,10,0.888889,0.8,0.842105,0.727273,0.777778,0.7,0.736842,0.583333,0.736209,0.874249,0.842105,20.0,,
nucleonet_scaled,nucleus,zenodo_3675220_platynereis,Platynereis,nucleus_00160,sparse,80,nuclei.zip:train_data_nuclei_07,0.908568,0.832456,0.967186,0.85665,0.908568,0.999875,0.999979,10434,354,1746,16764682,12180,10788,120750,0.10087,0.868596,0.819332,ok,0.097,10,11,0.9,0.818182,0.857143,0.75,0.6,0.545455,0.571429,0.4,0.686998,0.801497,0.857143,20.0,,
nucleonet_scaled,nucleus,zenodo_3675220_platynereis,Platynereis,nucleus_00161,sparse,80,nuclei.zip:train_data_nuclei_07,0.864646,0.761566,0.962695,0.784724,0.864646,0.999836,0.99998,8774,340,2407,16765695,11181,9114,131250,0.085189,0.776523,0.7425,ok,0.142,8,12,0.875,0.583333,0.7,0.538462,0.875,0.583333,0.7,0.538462,0.623997,0.891425,0.7,20.0,,
nucleonet_scaled,nucleus,zenodo_3675220_platynereis,Platynereis,nucleus_00162,sparse,80,nuclei.zip:train_data_nuclei_07,0.82755,0.70583,0.924096,0.749269,0.82755,0.999783,0.999957,8717,716,2917,16764866,11634,9433,138375,0.084076,0.773058,0.675599,ok,0.268,10,13,0.8,0.615385,0.695652,0.533333,0.5,0.384615,0.434783,0.277778,0.556659,0.800198,0.695652,20.0,,
nucleonet_scaled,nucleus,zenodo_3675220_platynereis,Platynereis,nucleus_00163,sparse,80,nuclei.zip:train_data_nuclei_07,0.888846,0.799931,0.946075,0.838147,0.888846,0.999861,0.999968,9316,531,1799,16765570,11115,9847,140625,0.07904,0.867114,0.781733,ok,0.037,10,14,0.9,0.642857,0.75,0.6,0.6,0.428571,0.5,0.333333,0.609235,0.812314,0.75,20.0,,
nucleonet_scaled,nucleus,zenodo_3675220_platynereis,Platynereis,nucleus_00164,sparse,80,nuclei.zip:train_data_nuclei_07,0.91695,0.846636,0.913846,0.920074,0.91695,0.999882,0.999939,10936,1031,950,16764299,11886,11967,140625,0.084523,0.874412,0.848759,ok,0.077,11,12,0.909091,0.833333,0.869565,0.769231,0.909091,0.833333,0.869565,0.769231,0.769336,0.884737,0.869565,20.0,,
nucleonet_scaled,nucleus,zenodo_3675220_platynereis,Platynereis,nucleus_00165,sparse,80,nuclei.zip:train_data_nuclei_07,0.943475,0.892998,0.959862,0.927637,0.943475,0.999912,0.999969,12268,513,957,16763478,13225,12781,140625,0.094044,0.946985,0.891334,ok,0.141,12,12,0.75,0.75,0.75,0.6,0.75,0.75,0.75,0.6,0.676762,0.90235,0.75,20.0,,
nucleonet_scaled,nucleus,zenodo_3675220_platynereis,Platynereis,nucleus_00166,sparse,80,nuclei.zip:train_data_nuclei_07,0.934338,0.876768,0.959648,0.910329,0.934338,0.999893,0.999968,12771,537,1258,16762650,14029,13308,140625,0.099762,0.93412,0.832426,ok,0.218,10,13,1.0,0.769231,0.869565,0.769231,0.7,0.538462,0.608696,0.4375,0.712571,0.819457,0.869565,20.0,,
nucleonet_scaled,nucleus,zenodo_3675220_platynereis,Platynereis,nucleus_00167,sparse,80,nuclei.zip:train_data_nuclei_07,0.912869,0.839705,0.944068,0.883667,0.912869,0.999857,0.999956,12541,743,1651,16762281,14192,13284,140625,0.100921,0.815368,0.766053,ok,0.054,12,15,0.75,0.6,0.666667,0.5,0.75,0.6,0.666667,0.5,0.590929,0.886393,0.666667,20.0,,
nucleonet_scaled,nucleus,zenodo_3675220_platynereis,Platynereis,nucleus_00168,sparse,80,nuclei.zip:train_data_nuclei_07,0.927426,0.864673,0.959751,0.897207,0.927426,0.999871,0.999965,13878,582,1590,16761166,15468,14460,140625,0.109995,0.877797,0.848448,ok,0.085,14,14,0.714286,0.714286,0.714286,0.555556,0.571429,0.571429,0.571429,0.4,0.575093,0.80513,0.714286,20.0,,
nucleonet_scaled,nucleus,zenodo_3675220_platynereis,Platynereis,nucleus_00169,sparse,80,nuclei.zip:train_data_nuclei_07,0.898774,0.816158,0.921892,0.876788,0.898774,0.999797,0.999923,15143,1283,2128,16758662,17271,16426,140625,0.122816,0.854834,0.792166,ok,0.141,14,13,0.785714,0.846154,0.814815,0.6875,0.571429,0.615385,0.592593,0.421053,0.673714,0.82683,0.814815,20.0,,
nucleonet_scaled,nucleus,zenodo_3675220_platynereis,Platynereis,nucleus_00170,sparse,80,nuclei.zip:train_data_nuclei_07,0.939498,0.885899,0.958159,0.92155,0.939498,0.999868,0.999955,17221,752,1466,16757777,18687,17973,140625,0.132885,0.937874,0.872715,ok,0.263,16,12,0.75,1.0,0.857143,0.75,0.625,0.833333,0.714286,0.555556,0.742373,0.866102,0.857143,20.0,,
nucleonet_scaled,nucleus,zenodo_3675220_platynereis,Platynereis,nucleus_00171,sparse,80,nuclei.zip:train_data_nuclei_07,0.93543,0.878692,0.970055,0.903191,0.93543,0.999856,0.999968,17493,540,1875,16757308,19368,18033,140625,0.137728,0.953969,0.870837,ok,0.038,11,12,0.818182,0.75,0.782609,0.642857,0.818182,0.75,0.782609,0.642857,0.712043,0.909833,0.782609,20.0,,
nucleonet_scaled,nucleus,zenodo_3675220_platynereis,Platynereis,nucleus_00172,sparse,80,nuclei.zip:train_data_nuclei_07,0.918534,0.849341,0.965013,0.876326,0.918534,0.999826,0.999964,16439,596,2320,16757861,18759,17035,140625,0.133397,0.939643,0.795293,ok,0.143,11,11,0.818182,0.818182,0.818182,0.692308,0.727273,0.727273,0.727273,0.571429,0.714185,0.872892,0.818182,20.0,,
nucleonet_scaled,nucleus,zenodo_3675220_platynereis,Platynereis,nucleus_00173,sparse,80,nuclei.zip:train_data_nuclei_07,0.8757,0.778884,0.853782,0.898772,0.8757,0.999693,0.999815,18148,3108,2044,16753916,20192,21256,140625,0.143588,0.870559,0.778144,ok,0.141,13,10,0.769231,1.0,0.869565,0.769231,0.615385,0.8,0.695652,0.533333,0.747181,0.859258,0.869565,20.0,,
nucleonet_scaled,nucleus,zenodo_3675220_platynereis,Platynereis,nucleus_00174,sparse,80,nuclei.zip:train_data_nuclei_07,0.825849,0.703358,0.801677,0.851524,0.825849,0.999596,0.999763,16064,3974,2801,16754377,18865,20038,140625,0.134151,0.771727,0.639402,ok,0.243,11,11,0.727273,0.727273,0.727273,0.571429,0.636364,0.636364,0.636364,0.466667,0.618979,0.851097,0.727273,20.0,,
nucleonet_scaled,nucleus,zenodo_3675220_platynereis,Platynereis,nucleus_00175,sparse,80,nuclei.zip:train_data_nuclei_08,0.938455,0.884046,0.965412,0.912963,0.938455,0.999645,0.999903,45356,1625,4324,16725911,49680,46981,187500,0.26496,0.936578,0.846401,ok,0.081,31,36,0.935484,0.805556,0.865672,0.763158,0.709677,0.611111,0.656716,0.488889,0.731872,0.845439,0.865672,20.0,,
nucleonet_scaled,nucleus,zenodo_3675220_platynereis,Platynereis,nucleus_00176,sparse,80,nuclei.zip:train_data_nuclei_08,0.947914,0.900985,0.961726,0.934493,0.947914,0.99969,0.999887,47390,1886,3322,16724618,50712,49276,187500,0.270464,0.922856,0.879188,ok,0.157,32,35,0.9375,0.857143,0.895522,0.810811,0.875,0.8,0.835821,0.717949,0.78937,0.881463,0.895522,20.0,,
nucleonet_scaled,nucleus,zenodo_3675220_platynereis,Platynereis,nucleus_00177,sparse,80,nuclei.zip:train_data_nuclei_08,0.952374,0.909079,0.971473,0.934012,0.952374,0.999707,0.999914,49073,1441,3467,16723235,52540,50514,187500,0.280213,0.927796,0.884091,ok,0.138,29,35,0.965517,0.8,0.875,0.777778,0.931034,0.771429,0.84375,0.72973,0.77513,0.885863,0.875,20.0,,
nucleonet_scaled,nucleus,zenodo_3675220_platynereis,Platynereis,nucleus_00178,sparse,80,nuclei.zip:train_data_nuclei_08,0.940352,0.887419,0.967416,0.914761,0.940352,0.99963,0.999901,48958,1649,4562,16722047,53520,50607,187500,0.28544,0.905461,0.845499,ok,0.183,33,37,0.909091,0.810811,0.857143,0.75,0.787879,0.702703,0.742857,0.590909,0.734273,0.856652,0.857143,20.0,,
nucleonet_scaled,nucleus,zenodo_3675220_platynereis,Platynereis,nucleus_00179,sparse,80,nuclei.zip:train_data_nuclei_08,0.926006,0.862207,0.980828,0.876987,0.926006,0.999557,0.999946,46504,909,6523,16723280,53027,47413,187500,0.282811,0.889024,0.830736,ok,0.322,29,36,0.896552,0.722222,0.8,0.666667,0.793103,0.638889,0.707692,0.547619,0.697019,0.871274,0.8,20.0,,
nucleonet_scaled,nucleus,zenodo_3675220_platynereis,Platynereis,nucleus_00180,sparse,80,nuclei.zip:train_data_nuclei_08,0.942516,0.891281,0.976452,0.910859,0.942516,0.999647,0.99993,48516,1170,4748,16722782,53264,49686,187500,0.284075,0.901172,0.844304,ok,0.063,29,36,0.896552,0.722222,0.8,0.666667,0.896552,0.722222,0.8,0.666667,0.71609,0.895113,0.8,20.0,,
nucleonet_scaled,nucleus,zenodo_3675220_platynereis,Platynereis,nucleus_00181,sparse,80,nuclei.zip:train_data_nuclei_08,0.940294,0.887315,0.964805,0.916997,0.940294,0.999612,0.999888,51317,1872,4645,16719382,55962,53189,187500,0.298464,0.923878,0.847761,ok,0.17,34,34,0.882353,0.882353,0.882353,0.789474,0.794118,0.794118,0.794118,0.658537,0.761566,0.863108,0.882353,20.0,,
nucleonet_scaled,nucleus,zenodo_3675220_platynereis,Platynereis,nucleus_00182,sparse,80,nuclei.zip:train_data_nuclei_08,0.955899,0.915524,0.976443,0.936202,0.955899,0.999702,0.999922,54134,1306,3689,16718087,57823,55440,187500,0.308389,0.970625,0.902274,ok,0.173,33,33,1.0,1.0,1.0,1.0,0.939394,0.939394,0.939394,0.885714,0.87625,0.87625,1.0,20.0,,
nucleonet_scaled,nucleus,zenodo_3675220_platynereis,Platynereis,nucleus_00183,sparse,80,nuclei.zip:train_data_nuclei_08,0.949328,0.903543,0.974834,0.925122,0.949328,0.99965,0.999915,55005,1420,4452,16716339,59457,56425,187500,0.317104,0.951224,0.872932,ok,0.149,33,36,0.939394,0.861111,0.898551,0.815789,0.909091,0.833333,0.869565,0.769231,0.802518,0.893125,0.898551,20.0,,
nucleonet_scaled,nucleus,zenodo_3675220_platynereis,Platynereis,nucleus_00184,sparse,80,nuclei.zip:train_data_nuclei_08,0.945692,0.896979,0.971951,0.920815,0.945692,0.999612,0.999902,56655,1635,4872,16714054,61527,58290,187500,0.328144,0.944227,0.849822,ok,0.277,31,36,1.0,0.861111,0.925373,0.861111,0.935484,0.805556,0.865672,0.763158,0.812394,0.87791,0.925373,20.0,,
nucleonet_scaled,nucleus,zenodo_3675220_platynereis,Platynereis,nucleus_00185,sparse,80,nuclei.zip:train_data_nuclei_08,0.950284,0.905278,0.970084,0.931276,0.950284,0.999638,0.999893,58012,1789,4281,16713134,62293,59801,187500,0.332229,0.933782,0.878165,ok,0.085,35,37,0.942857,0.891892,0.916667,0.846154,0.828571,0.783784,0.805556,0.674419,0.803043,0.876047,0.916667,20.0,,
nucleonet_scaled,nucleus,zenodo_3675220_platynereis,Platynereis,nucleus_00186,sparse,80,nuclei.zip:train_data_nuclei_08,0.947677,0.900557,0.974151,0.922603,0.947677,0.999622,0.999909,57397,1523,4815,16713481,62212,58920,187500,0.331797,0.932205,0.855513,ok,0.182,32,37,0.96875,0.837838,0.898551,0.815789,0.84375,0.72973,0.782609,0.642857,0.778997,0.866948,0.898551,20.0,,
nucleonet_scaled,nucleus,zenodo_3675220_platynereis,Platynereis,nucleus_00187,sparse,80,nuclei.zip:train_data_nuclei_08,0.956286,0.916233,0.976685,0.936721,0.956286,0.999686,0.999918,57599,1375,3891,16714351,61490,58974,187500,0.327947,0.955775,0.899491,ok,0.242,31,35,1.0,0.885714,0.939394,0.885714,0.935484,0.828571,0.878788,0.783784,0.837161,0.891171,0.939394,20.0,,
nucleonet_scaled,nucleus,zenodo_3675220_platynereis,Platynereis,nucleus_00188,sparse,80,nuclei.zip:train_data_nuclei_08,0.941134,0.888813,0.975721,0.908915,0.941134,0.999594,0.999919,54494,1356,5461,16715905,59955,55850,187500,0.31976,0.913755,0.86294,ok,0.326,31,39,1.0,0.794872,0.885714,0.794872,0.903226,0.717949,0.8,0.666667,0.775312,0.875352,0.885714,20.0,,
nucleonet_scaled,nucleus,zenodo_3675220_platynereis,Platynereis,nucleus_00189,sparse,80,nuclei.zip:train_data_nuclei_08,0.946115,0.89774,0.969839,0.923524,0.946115,0.999632,0.999899,54149,1684,4484,16716899,58633,55833,187500,0.312709,0.922823,0.873876,ok,0.121,33,39,0.939394,0.794872,0.861111,0.756098,0.909091,0.769231,0.833333,0.714286,0.769809,0.893972,0.861111,20.0,,
nucleonet_scaled,nucleus,zenodo_3675220_platynereis,Platynereis,nucleus_00190,sparse,80,nuclei.zip:train_data_nuclei_08,0.942839,0.89186,0.972773,0.914692,0.942839,0.999615,0.999911,53236,1490,4965,16717525,58201,54726,187500,0.310405,0.934212,0.864668,ok,0.518,35,38,0.914286,0.842105,0.876712,0.780488,0.857143,0.789474,0.821918,0.697674,0.773503,0.882276,0.876712,20.0,,
nucleonet_scaled,nucleus,zenodo_3675220_platynereis,Platynereis,nucleus_00191,sparse,80,nuclei.zip:train_data_nuclei_08,0.940726,0.888085,0.967392,0.915491,0.940726,0.999595,0.999891,53905,1817,4976,16716518,58881,55722,187500,0.314032,0.940821,0.850396,ok,0.299,37,39,0.945946,0.897436,0.921053,0.853659,0.891892,0.846154,0.868421,0.767442,0.803092,0.871929,0.921053,20.0,,
nucleonet_scaled,nucleus,zenodo_3675220_platynereis,Platynereis,nucleus_00192,sparse,80,nuclei.zip:train_data_nuclei_08,0.952796,0.909848,0.972295,0.934065,0.952796,0.999658,0.999901,57870,1649,4085,16713612,61955,59519,187500,0.330427,0.930026,0.899259,ok,0.13,41,41,0.926829,0.926829,0.926829,0.863636,0.853659,0.853659,0.853659,0.744681,0.810113,0.874069,0.926829,20.0,,
nucleonet_scaled,nucleus,zenodo_3675220_platynereis,Platynereis,nucleus_00193,sparse,80,nuclei.zip:train_data_nuclei_08,0.953323,0.91081,0.965073,0.941856,0.953323,0.999652,0.999871,59546,2155,3676,16711839,63222,61701,187500,0.337184,0.932662,0.889386,ok,0.175,39,43,0.923077,0.837209,0.878049,0.782609,0.923077,0.837209,0.878049,0.782609,0.793943,0.904213,0.878049,20.0,,
nucleonet_scaled,nucleus,zenodo_3675220_platynereis,Platynereis,nucleus_00194,sparse,80,nuclei.zip:train_data_nuclei_08,0.947682,0.900566,0.965216,0.930774,0.947682,0.999611,0.999872,59160,2132,4400,16711524,63560,61292,187500,0.338987,0.930662,0.874372,ok,0.175,38,41,0.894737,0.829268,0.860759,0.755556,0.868421,0.804878,0.835443,0.717391,0.775137,0.900527,0.860759,20.0,,
nucleonet_scaled,nucleus,zenodo_3675220_platynereis,Platynereis,nucleus_00195,sparse,80,nuclei.zip:train_data_nuclei_08,0.941605,0.889653,0.969012,0.915705,0.941605,0.99957,0.999889,58226,1862,5360,16711768,63586,60088,187000,0.340032,0.945886,0.856638,ok,0.141,39,41,0.897436,0.853659,0.875,0.777778,0.871795,0.829268,0.85,0.73913,0.766601,0.876115,0.875,20.0,,
nucleonet_scaled,nucleus,zenodo_3675220_platynereis,Platynereis,nucleus_00196,sparse,80,nuclei.zip:train_data_nuclei_08,0.940232,0.887205,0.964336,0.917304,0.940232,0.99955,0.999869,59378,2196,5353,16710289,64731,61574,187500,0.345232,0.932104,0.845949,ok,0.279,39,42,0.948718,0.880952,0.91358,0.840909,0.897436,0.833333,0.864198,0.76087,0.798007,0.873495,0.91358,20.0,,
nucleonet_scaled,nucleus,zenodo_3675220_platynereis,Platynereis,nucleus_00197,sparse,80,nuclei.zip:train_data_nuclei_08,0.940245,0.887229,0.949452,0.931214,0.940245,0.999542,0.999807,60501,3221,4469,16709025,64970,63722,187500,0.346507,0.921642,0.852799,ok,0.081,40,40,0.9,0.9,0.9,0.818182,0.825,0.825,0.825,0.702128,0.782139,0.869043,0.9,20.0,,
nucleonet_scaled,nucleus,zenodo_3675220_platynereis,Platynereis,nucleus_00198,sparse,80,nuclei.zip:train_data_nuclei_08,0.940442,0.88758,0.949858,0.931211,0.940442,0.999545,0.999809,60335,3185,4457,16709239,64792,63520,187500,0.345557,0.913479,0.859634,ok,0.121,38,38,0.894737,0.894737,0.894737,0.809524,0.842105,0.842105,0.842105,0.727273,0.781119,0.873015,0.894737,20.0,,
nucleonet_scaled,nucleus,zenodo_3675220_platynereis,Platynereis,nucleus_00199,sparse,80,nuclei.zip:train_data_nuclei_08,0.933913,0.876019,0.959532,0.909626,0.933913,0.999501,0.999851,59183,2496,5880,16709657,65063,61679,187500,0.347003,0.92274,0.821239,ok,0.482,35,37,0.914286,0.864865,0.888889,0.8,0.857143,0.810811,0.833333,0.714286,0.771777,0.868249,0.888889,20.0,,
nucleonet_scaled,nucleus,zenodo_3675220_platynereis,Platynereis,nucleus_00200,sparse,80,nuclei.zip:train_data_nuclei_09,0.927094,0.864097,0.953016,0.902546,0.927094,0.999752,0.999922,26450,1304,2856,16746606,29306,27754,106875,0.274208,0.89091,0.824113,ok,0.198,18,18,0.777778,0.777778,0.777778,0.636364,0.722222,0.722222,0.722222,0.565217,0.680768,0.875273,0.777778,20.0,,
